0.352902	0.470148	-0.477765	0.388731	0.509146	-0.236131
0.385516	0.276402	-0.182085	0.417349	0.536029	-0.115413
-0.111565	0.487093	0.431786	-0.0107423	0.452774	0.311397
0.32435	0.132216	0.312778	0.398768	0.35211	0.0709416
-0.0943038	0.796555	-0.305287	0.0172351	0.757874	-0.248346
0.236422	0.580984	-0.393557	0.310392	0.521303	-0.232277
0.146153	0.156435	0.383074	0.237432	0.320446	0.172386
0.468768	1.04551	-0.0673471	0.417349	0.536029	-0.115413
0.483078	0.356488	-0.262322	0.417349	0.536029	-0.115413
0.216988	0.227146	0.0103689	0.244804	0.228948	-0.0266538
0.289949	0.687665	-0.31889	0.417349	0.536029	-0.115413
-0.148934	0.95229	0.350176	0.0572487	0.818896	0.250065
0.0779696	1.03788	0.0345975	0.261794	0.764044	-0.0193553
0.348668	0.816323	0.0876077	0.417349	0.536029	-0.115413
-0.00475104	0.815091	-0.16288	0.096075	0.727042	-0.138163
0.196564	0.708108	-0.263828	0.221368	0.628846	-0.239349
-0.0286242	0.38007	0.214895	0.1765	0.411034	0.140593
0.451917	0.398827	0.0965886	0.417349	0.536029	-0.115413
0.426265	0.386909	-0.0307934	0.417349	0.536029	-0.115413
0.0118265	0.931683	-0.200188	0.141528	0.829706	-0.246837
-0.215026	1.00258	-0.296801	-0.0304875	0.862143	-0.242805
-0.155289	0.912403	0.532799	0.0184764	0.825698	0.398781
-0.106609	0.608458	0.31698	0.0915354	0.538923	0.233649
0.318953	0.213601	0.00270844	0.417349	0.536029	-0.115413
0.155496	0.685554	0.459178	0.252493	0.649362	0.241474
0.362004	0.7887	-0.282614	0.417349	0.536029	-0.115413
-0.166826	0.727367	-0.23968	0.0422135	0.619656	-0.236017
0.455215	0.462593	0.105237	0.417349	0.536029	-0.115413
0.145651	0.719362	0.294358	0.217851	0.697827	0.135411
0.36064	0.270825	-0.0302095	0.417349	0.536029	-0.115413
0.419469	0.0856315	-0.284765	0.417349	0.536029	-0.115413
0.296668	0.605961	0.230404	0.331104	0.566268	0.158339
0.390002	0.691111	-0.220041	0.417349	0.536029	-0.115413
0.100364	0.49857	-0.117782	0.320396	0.540728	-0.114665
0.23904	0.221066	-0.142463	0.417349	0.536029	-0.115413
0.246009	0.59338	-0.134962	0.417349	0.536029	-0.115413
0.225883	0.68678	-0.0329376	0.417349	0.536029	-0.115413
0.265814	0.756246	-0.455318	0.3581	0.651999	-0.254946
0.373148	1.02477	-0.353355	0.390002	0.691111	-0.220041
-0.0589372	0.922009	0.378329	0.095026	0.776128	0.235986
0.469512	-0.14523	-0.476086	0.429247	0.231273	-0.286147
-0.278531	0.810418	0.417127	-0.176552	0.745179	0.371067
0.396458	0.89024	0.293025	0.376516	0.760322	0.120619
0.00244397	0.646951	-0.285587	0.170478	0.573882	-0.227086
0.076059	0.992962	-0.352716	0.274041	0.780618	-0.269142
0.491651	0.82801	-0.498749	0.450723	0.750315	-0.317548
0.3802	-0.017676	0.217514	0.388404	0.307901	-0.0136156
-0.31456	0.914907	0.157756	-0.136696	0.890096	0.119048
0.458602	0.818058	-0.258598	0.417349	0.536029	-0.115413
0.0876278	0.557448	0.305397	0.214509	0.538969	0.125966
-0.248668	0.965964	0.106991	-0.136696	0.890096	0.119048
0.387258	0.580694	0.458569	0.428621	0.573072	0.196257
0.287808	0.836807	-0.407119	0.341437	0.742429	-0.307004
0.418023	0.411395	0.0660397	0.417349	0.536029	-0.115413
0.410652	1.00849	-0.217388	0.417349	0.536029	-0.115413
0.204083	0.157372	-0.188665	0.34705	0.324643	-0.13947
0.20185	0.694535	0.354043	0.252493	0.649362	0.241474
-0.0606419	1.01324	0.25559	0.0463474	0.913007	0.173281
-0.0287912	0.335479	0.392998	0.148532	0.362398	0.221789
-0.0502345	0.733775	0.279424	0.132889	0.629522	0.209627
0.230399	-0.0781616	-0.22766	0.34705	0.324643	-0.13947
0.462177	0.917586	-0.261683	0.417349	0.536029	-0.115413
0.432037	0.630466	-0.0574507	0.417349	0.536029	-0.115413
0.0888413	0.676262	0.263076	0.132889	0.629522	0.209627
0.182041	1.03709	-0.269647	0.278279	0.965354	-0.239004
0.0184764	0.825698	0.398781	0.174769	0.768281	0.220456
0.181122	0.188175	0.350141	0.237432	0.320446	0.172386
-0.16344	0.935911	0.448938	-0.103605	0.901898	0.381976
0.0905488	0.927906	-0.167964	0.27921	0.719312	-0.0911836
0.0198103	0.888216	-0.258887	0.141528	0.829706	-0.246837
0.471613	0.119919	-0.491245	0.483078	0.356488	-0.262322
0.434403	0.316896	-0.389619	0.431189	0.400013	-0.330794
0.135996	0.94123	0.33921	0.181381	0.883001	0.241178
0.252128	1.0357	0.18865	0.300379	0.781243	0.0424396
0.0229921	0.339599	0.286027	0.1765	0.411034	0.140593
0.161824	0.846701	-0.404858	0.289949	0.687665	-0.31889
0.237866	0.603644	-0.295012	0.417349	0.536029	-0.115413
0.289537	0.0628155	-0.182795	0.34705	0.324643	-0.13947
0.420728	0.272151	-0.413128	0.431189	0.400013	-0.330794
0.300251	0.394596	-0.236005	0.417349	0.536029	-0.115413
-0.0462157	0.666588	0.176242	0.080913	0.648824	0.130565
0.166667	1.04155	-0.0341136	0.27921	0.719312	-0.0911836
-0.0026558	1.00974	-0.0728337	0.0111015	0.996112	-0.121926
0.0404447	0.389364	-0.155859	0.214611	0.513707	-0.199865
0.263761	0.481471	-0.333893	0.417349	0.536029	-0.115413
0.0065381	0.666607	0.286466	0.132889	0.629522	0.209627
-0.101285	0.723098	0.524387	-0.0414307	0.668398	0.435751
0.186141	0.67762	-0.491882	0.356651	0.600562	-0.297166
-0.333804	0.998207	-0.137773	-0.121507	0.85937	-0.193076
0.214509	0.538969	0.125966	0.369302	0.538845	-0.0708739
0.293445	0.542982	-0.432779	0.388731	0.509146	-0.236131
-0.277152	0.931323	0.472406	-0.103605	0.901898	0.381976
0.287288	0.398925	-0.285762	0.417349	0.536029	-0.115413
0.108271	1.03727	0.452282	0.181381	0.883001	0.241178
0.279101	0.722857	0.418521	0.331104	0.566268	0.158339
0.158437	0.138091	-0.148735	0.23904	0.221066	-0.142463
0.111401	0.987659	-0.215498	0.238446	0.831806	-0.131522
0.107185	0.622789	0.00452289	0.194345	0.597487	-0.0630499
0.101333	0.642571	0.338525	0.247993	0.591951	0.183863
0.272396	0.170894	0.167887	0.405012	0.451121	-0.0214347
0.096075	0.727042	-0.138163	0.246009	0.59338	-0.134962
0.191873	0.380081	0.133114	0.351793	0.473317	-0.00132096
0.330363	0.834897	-0.30655	0.417349	0.536029	-0.115413
0.387896	0.255979	-0.34785	0.417349	0.536029	-0.115413
0.386912	0.873456	-0.0758367	0.417349	0.536029	-0.115413
0.0535514	1.03405	-0.471305	0.124051	0.96052	-0.41162
0.374046	0.51033	0.478777	0.445975	0.515999	0.20828
-0.136148	0.98551	0.341909	0.0463474	0.913007	0.173281
0.321468	0.073425	-0.0982181	0.417349	0.536029	-0.115413
-0.141386	0.771783	0.0151628	-0.104281	0.722254	-0.121616
0.202547	0.835242	0.241176	0.31965	0.725655	0.0448286
0.264827	0.202879	-0.298339	0.300251	0.394596	-0.236005
-0.000959215	1.02689	-0.134172	0.0631937	0.908413	-0.15483
0.464617	0.722403	0.0741284	0.417349	0.536029	-0.115413
0.433355	0.743206	-0.114904	0.417349	0.536029	-0.115413
0.380472	0.779224	0.0532714	0.417349	0.536029	-0.115413
-0.0801853	0.891096	-0.310601	0.0525877	0.810516	-0.263474
0.403644	0.898769	0.0946592	0.417349	0.536029	-0.115413
-0.101491	0.761259	0.292804	0.080913	0.648824	0.130565
0.12798	0.204273	0.0692602	0.270116	0.410543	-0.00550006
0.295874	0.151808	-0.100493	0.417349	0.536029	-0.115413
0.0740661	0.374944	0.179433	0.1765	0.411034	0.140593
0.228727	0.712402	0.239766	0.237145	0.70924	0.186981
0.227547	0.17723	0.277205	0.235559	0.279042	0.162497
0.341437	0.742429	-0.307004	0.417349	0.536029	-0.115413
-0.122819	0.979757	-0.457018	0.0393506	0.908684	-0.314956
0.478049	0.634992	0.286189	0.428621	0.573072	0.196257
0.267322	0.927648	-0.0814383	0.417349	0.536029	-0.115413
0.0525877	0.810516	-0.263474	0.221368	0.628846	-0.239349
0.0302515	0.745709	0.35462	0.132889	0.629522	0.209627
0.285801	0.872613	0.187068	0.31965	0.725655	0.0448286
-0.103613	0.820048	-0.371492	0.0172351	0.757874	-0.248346
0.0281708	0.968584	0.376919	0.174769	0.768281	0.220456
0.0915354	0.538923	0.233649	0.214509	0.538969	0.125966
-0.0526099	0.504168	-0.100628	0.100364	0.49857	-0.117782
0.0886352	0.154796	-0.237056	0.214114	0.339493	-0.110639
0.0821512	0.201915	-0.29674	0.300251	0.394596	-0.236005
0.413513	0.911612	0.0337739	0.417349	0.536029	-0.115413
0.48108	1.00187	-0.13136	0.417349	0.536029	-0.115413
-0.310088	1.04119	-0.115203	-0.121507	0.85937	-0.193076
-0.0156354	0.847123	0.414677	0.0184764	0.825698	0.398781
-0.115901	0.638486	0.185489	0.080913	0.648824	0.130565
-0.0167196	0.340013	0.358991	0.148532	0.362398	0.221789
0.372786	-0.0275288	-0.331362	0.385516	0.276402	-0.182085
0.212284	0.483928	0.513029	0.288798	0.471076	0.291032
0.246074	0.220563	-0.493236	0.329233	0.459767	-0.273411
-0.0416817	0.823144	0.42623	0.0888413	0.676262	0.263076
0.469873	0.278391	-0.17854	0.417349	0.536029	-0.115413
0.319322	0.862336	0.12127	0.348668	0.816323	0.0876077
0.247993	0.591951	0.183863	0.369302	0.538845	-0.0708739
0.0103487	0.368964	0.342589	0.1765	0.411034	0.140593
0.103079	0.469003	-0.442361	0.282603	0.511339	-0.281511
0.398768	0.35211	0.0709416	0.417349	0.536029	-0.115413
0.193456	0.0770998	-0.124734	0.34705	0.324643	-0.13947
0.382759	0.292001	-0.341182	0.417349	0.536029	-0.115413
0.091265	0.53882	-0.38297	0.282603	0.511339	-0.281511
0.307772	0.524767	0.326035	0.340895	0.516962	0.0781202
0.192795	0.547571	0.0176756	0.325378	0.529741	-0.0718367
0.374917	0.831239	-0.10215	0.417349	0.536029	-0.115413
-0.10417	0.725175	0.41904	0.0334296	0.650281	0.294291
0.348337	0.972501	-0.159735	0.417349	0.536029	-0.115413
0.283112	0.209588	0.0158318	0.417349	0.536029	-0.115413
-0.129666	0.732957	-0.352337	0.00244397	0.646951	-0.285587
-0.0261433	0.716905	0.467375	0.0302515	0.745709	0.35462
0.446899	0.111703	-0.417496	0.429247	0.231273	-0.286147
0.0111015	0.996112	-0.121926	0.238446	0.831806	-0.131522
0.019925	0.740117	0.318768	0.132889	0.629522	0.209627
0.385983	1.04575	-0.420204	0.390002	0.691111	-0.220041
0.448092	0.0569308	-0.427665	0.429247	0.231273	-0.286147
0.143684	0.337101	-0.243967	0.300251	0.394596	-0.236005
0.272312	-0.223531	-0.135045	0.321468	0.073425	-0.0982181
0.36926	0.457226	0.0686953	0.417349	0.536029	-0.115413
0.468422	0.472852	0.0968464	0.417349	0.536029	-0.115413
-0.054543	0.895839	0.29697	0.0572487	0.818896	0.250065
0.0440038	0.758121	0.146389	0.23109	0.748143	0.0105493
0.492367	0.99743	0.162754	0.41249	0.624881	-0.00976995
0.319442	0.670175	0.427244	0.331104	0.566268	0.158339
-0.249738	0.839298	0.325699	-0.101491	0.761259	0.292804
0.00658398	0.797798	0.478275	0.0840571	0.794812	0.349633
0.015416	0.296438	0.136235	0.191873	0.380081	0.133114
0.343491	0.97868	-0.0219383	0.417349	0.536029	-0.115413
0.095026	0.776128	0.235986	0.217851	0.697827	0.135411
0.0567935	0.222827	-0.256694	0.214114	0.339493	-0.110639
0.264686	0.12858	0.111711	0.388404	0.307901	-0.0136156
0.213169	0.74917	0.517375	0.265309	0.737383	0.361836
0.389111	0.455856	0.197167	0.36926	0.457226	0.0686953
0.252828	0.643282	-0.370853	0.356651	0.600562	-0.297166
0.235559	0.279042	0.162497	0.316283	0.421859	0.0282103
0.202074	0.888685	0.020695	0.261794	0.764044	-0.0193553
-0.301445	0.893401	0.48649	-0.12592	0.715682	0.376551
-0.0975805	0.968055	-0.150485	0.0631937	0.908413	-0.15483
0.337794	0.806468	-0.0992949	0.417349	0.536029	-0.115413
0.261794	0.764044	-0.0193553	0.417349	0.536029	-0.115413
0.240955	0.422597	-0.430716	0.329233	0.459767	-0.273411
0.169669	0.424667	0.453381	0.254116	0.481597	0.261255
0.359783	-0.0197943	-0.0304318	0.402042	0.331126	-0.0451344
-0.331991	0.898879	0.186342	-0.137488	0.837567	0.178852
0.24926	0.417362	-0.340925	0.329233	0.459767	-0.273411
0.430963	0.985002	0.031606	0.417349	0.536029	-0.115413
0.0900815	0.913666	-0.175386	0.27921	0.719312	-0.0911836
-0.0152637	0.51396	-0.219597	0.214611	0.513707	-0.199865
0.102127	0.179941	0.0739624	0.270116	0.410543	-0.00550006
0.235155	0.869923	0.023882	0.261794	0.764044	-0.0193553
0.266812	0.976553	0.517798	0.317016	0.893184	0.448301
0.0740737	0.444148	0.404679	0.224623	0.480904	0.27501
0.453735	0.111102	0.133011	0.426265	0.386909	-0.0307934
-0.0806712	0.997504	0.510811	0.0840571	0.794812	0.349633
0.373384	0.661729	-0.358114	0.417349	0.536029	-0.115413
-0.0566724	0.294328	0.200555	0.1765	0.411034	0.140593
0.34705	0.324643	-0.13947	0.417349	0.536029	-0.115413
0.122722	0.332066	-0.281523	0.300251	0.394596	-0.236005
0.297891	0.955754	0.160557	0.348668	0.816323	0.0876077
0.0334296	0.650281	0.294291	0.132889	0.629522	0.209627
0.426813	0.995355	0.20354	0.41249	0.624881	-0.00976995
0.234244	0.209744	-0.223298	0.417349	0.536029	-0.115413
0.178549	0.572643	0.333153	0.247993	0.591951	0.183863
0.41249	0.624881	-0.00976995	0.417349	0.536029	-0.115413
0.344949	-0.00789957	-0.177153	0.417349	0.536029	-0.115413
0.0898278	0.763422	-0.432053	0.221368	0.628846	-0.239349
-0.2137	0.869488	-0.143757	-0.115394	0.7975	-0.113724
0.244804	0.228948	-0.0266538	0.417349	0.536029	-0.115413
0.238446	0.831806	-0.131522	0.417349	0.536029	-0.115413
0.320452	0.411844	0.163839	0.353095	0.44376	0.0770828
0.453975	0.502388	-0.185178	0.417349	0.536029	-0.115413
0.0217699	0.84168	-0.391487	0.196564	0.708108	-0.263828
-0.0791676	0.936969	0.200408	0.0914052	0.803391	0.100491
0.43516	0.0355093	0.128078	0.426265	0.386909	-0.0307934
0.21944	0.862697	0.335428	0.376516	0.760322	0.120619
0.269406	0.75678	0.469416	0.265309	0.737383	0.361836
0.470989	0.2443	-0.0164837	0.417349	0.536029	-0.115413
0.037531	1.04516	-0.0258153	0.267322	0.927648	-0.0814383
0.0393506	0.908684	-0.314956	0.141528	0.829706	-0.246837
-0.152885	0.908617	-0.0389782	-0.115394	0.7975	-0.113724
-0.305038	0.796027	0.540413	-0.12592	0.715682	0.376551
0.368959	0.658278	-0.45578	0.356651	0.600562	-0.297166
0.133995	0.192176	-0.260277	0.300251	0.394596	-0.236005
-0.15214	0.678969	0.121543	0.080913	0.648824	0.130565
0.0572487	0.818896	0.250065	0.217851	0.697827	0.135411
0.457503	-0.0894353	-0.452162	0.429247	0.231273	-0.286147
-0.115394	0.7975	-0.113724	0.112531	0.664601	-0.168965
0.402042	0.331126	-0.0451344	0.417349	0.536029	-0.115413
-0.138073	0.641334	0.258836	0.080913	0.648824	0.130565
0.309541	0.906225	0.311753	0.376516	0.760322	0.120619
-0.0486387	0.83331	-0.476684	0.0898278	0.763422	-0.432053
0.367317	0.472559	-0.303432	0.417349	0.536029	-0.115413
0.351221	0.787937	0.422906	0.379644	0.705839	0.183626
0.325378	0.529741	-0.0718367	0.417349	0.536029	-0.115413
-0.210526	0.949061	-0.205264	-0.00475104	0.815091	-0.16288
0.0015203	0.368632	0.128804	0.1765	0.411034	0.140593
0.247909	0.581162	0.54603	0.229021	0.601793	0.411026
0.265352	0.547562	0.266795	0.340895	0.516962	0.0781202
0.408781	0.257039	0.287503	0.418023	0.411395	0.0660397
-0.12479	0.610766	-0.157189	0.0526661	0.54032	-0.135494
0.0998791	0.638759	0.147513	0.192795	0.547571	0.0176756
0.109699	0.149272	-0.225611	0.214114	0.339493	-0.110639
-0.107376	0.653245	-0.0207107	-0.104281	0.722254	-0.121616
0.431189	0.400013	-0.330794	0.417349	0.536029	-0.115413
0.0770079	0.467312	0.247355	0.1765	0.411034	0.140593
0.487117	0.471167	0.291961	0.468422	0.472852	0.0968464
0.310392	0.521303	-0.232277	0.417349	0.536029	-0.115413
0.174398	0.552807	0.536157	0.265352	0.547562	0.266795
0.497589	0.94723	0.433222	0.415638	0.654153	0.207369
0.497364	0.966117	-0.0625502	0.417349	0.536029	-0.115413
0.116929	0.544877	0.278064	0.214509	0.538969	0.125966
-0.0173608	0.354733	0.162723	0.1765	0.411034	0.140593
-0.118926	0.602381	0.1748	0.080913	0.648824	0.130565
0.419267	1.02662	0.00453914	0.417349	0.536029	-0.115413
0.0343624	0.312273	0.476409	0.148532	0.362398	0.221789
0.100955	0.726833	0.199255	0.217851	0.697827	0.135411
0.258374	-0.160118	0.077357	0.36064	0.270825	-0.0302095
-0.121507	0.85937	-0.193076	0.112531	0.664601	-0.168965
0.119532	0.451902	0.162104	0.316283	0.421859	0.0282103
0.0637639	0.826251	-0.461066	0.221368	0.628846	-0.239349
0.440049	0.466384	0.353667	0.445975	0.515999	0.20828
-0.22314	1.04505	0.251612	-0.0791676	0.936969	0.200408
0.372289	0.922729	-0.433814	0.390002	0.691111	-0.220041
0.244808	0.611357	0.52314	0.229021	0.601793	0.411026
0.0323742	0.674608	0.111046	0.080913	0.648824	0.130565
0.214611	0.513707	-0.199865	0.417349	0.536029	-0.115413
0.343196	0.0914505	-0.443919	0.379238	0.345179	-0.251619
-0.31306	0.787082	0.467182	-0.12592	0.715682	0.376551
0.214114	0.339493	-0.110639	0.417349	0.536029	-0.115413
-0.0107423	0.452774	0.311397	0.1765	0.411034	0.140593
0.221368	0.628846	-0.239349	0.417349	0.536029	-0.115413
0.432417	0.900806	-0.0435357	0.417349	0.536029	-0.115413
0.424257	0.0990402	-0.235531	0.417349	0.536029	-0.115413
-0.27928	0.773014	0.262664	-0.156867	0.667455	0.178768
0.365898	0.698603	-0.430922	0.373384	0.661729	-0.358114
0.212898	0.102961	0.0457926	0.283112	0.209588	0.0158318
-0.0239768	0.598089	0.268353	0.132889	0.629522	0.209627
0.334691	0.584536	0.353122	0.331104	0.566268	0.158339
0.155111	0.278903	0.1908	0.316283	0.421859	0.0282103
-0.00421361	0.361102	0.405295	0.148532	0.362398	0.221789
0.237432	0.320446	0.172386	0.316283	0.421859	0.0282103
0.157133	0.385174	-0.219261	0.320396	0.540728	-0.114665
0.155767	0.616369	0.380946	0.247993	0.591951	0.183863
-0.267552	0.924536	0.184119	-0.136696	0.890096	0.119048
0.384605	0.208977	0.263225	0.405012	0.451121	-0.0214347
0.356206	0.503556	0.38599	0.445975	0.515999	0.20828
-0.110073	0.963821	0.139616	0.0914052	0.803391	0.100491
-0.281994	1.0471	-0.257323	-0.240247	1.01266	-0.27496
-0.23312	0.912532	0.322553	-0.117843	0.889499	0.277175
0.0733627	0.619277	-0.431442	0.237866	0.603644	-0.295012
0.146651	0.646275	0.483827	0.299586	0.598508	0.259307
0.116607	0.345282	-0.39065	0.287288	0.398925	-0.285762
0.0778174	0.444189	0.459275	0.224623	0.480904	0.27501
-0.32733	0.781683	0.259046	-0.156867	0.667455	0.178768
0.416217	0.814426	-0.481757	0.377847	0.730501	-0.359409
0.412666	0.855439	-0.0740569	0.417349	0.536029	-0.115413
0.0451552	0.224518	0.452823	0.148532	0.362398	0.221789
0.0172351	0.757874	-0.248346	0.221368	0.628846	-0.239349
0.0247132	0.236808	0.368769	0.148532	0.362398	0.221789
0.48159	0.275166	-0.189226	0.417349	0.536029	-0.115413
0.27751	0.155912	-0.496604	0.379238	0.345179	-0.251619
0.409348	0.081333	-0.173854	0.417349	0.536029	-0.115413
0.212823	0.5666	-0.173787	0.417349	0.536029	-0.115413
0.0906709	0.350285	-0.197279	0.320396	0.540728	-0.114665
0.482717	0.112837	-0.394941	0.429247	0.231273	-0.286147
0.427597	0.985189	-0.440909	0.390002	0.691111	-0.220041
